,FileName,Label,TourLength0,Time0,TourLength1,Time1 ,Tdiff,newLabel
23,TSP-178-8-3-25.csv,0,5.46,0.0912806999999986,6.518,0.0046518999999989,0.0866287999999997,0
24,TSP-56-10-1-26.csv,0,4.269,0.028523199999995,4.576,0.0007545000000064,0.0277686999999886,0
25,TSP-65-5-3-27.csv,0,3.858,0.0121847999999999,3.953,0.0006982000000022,0.0114865999999977,0
26,TSP-112-5-0-29.csv,0,6.047,0.1256594000000035,7.022,0.0020492000000018,0.1236102000000017,1
27,TSP-145-9-3-30.csv,1,5.727,0.0645226000000036,5.706,0.0041416999999981,0.0603809000000055,1
28,TSP-134-10-0-31.csv,0,6.055,0.2378897000000037,6.748,0.0034714000000022,0.2344183000000015,1
29,TSP-86-6-1-32.csv,0,5.211,0.0968495999999987,5.66,0.0015862999999995,0.0952632999999992,1
30,TSP-100-6-3-33.csv,0,4.639,0.0235940999999968,5.024,0.0011828000000022,0.0224112999999946,0
31,TSP-198-9-3-34.csv,0,5.886,0.1558294000000017,6.702,0.0054066999999946,0.1504227000000071,1
32,TSP-24-10-1-35.csv,0,4.853,0.0036196000000003,4.929,0.0001759000000021,0.0034436999999982,0
33,TSP-118-3-3-36.csv,0,5.431,0.0451153000000061,6.457,0.0022578999999964,0.042857400000009704,0
34,TSP-176-9-3-37.csv,0,6.029,0.1301957999999956,6.471,0.0041966999999942,0.1259991000000014,1
35,TSP-199-7-1-38.csv,0,8.638,0.1726045999999996,9.606,0.0070517999999992,0.16555280000000042,1
36,TSP-72-7-2-39.csv,1,4.817,0.0078080000000042,4.425,0.0002577999999999,0.0075502000000042995,1
37,TSP-169-4-3-40.csv,1,5.602,0.0691698999999985,5.516,0.003350399999995,0.0658195000000035,1
38,TSP-169-7-0-41.csv,0,7.305,0.4055444000000037,8.475,0.0042041999999966,0.4013402000000071,1
39,TSP-178-3-3-42.csv,0,5.657,0.1049468000000004,5.752,0.004990400000004,0.09995639999999639,1
40,TSP-189-1-1-43.csv,0,6.668,0.2559299999999993,7.127,0.0059547999999978,0.24997520000000154,1
41,TSP-169-8-3-44.csv,0,6.142,0.0789113000000014,7.223,0.0043419,0.07456940000000141,0
42,TSP-184-6-1-45.csv,0,7.232,0.2563160000000053,7.849,0.0056922999999997,0.2506237000000056,1
43,TSP-89-8-3-46.csv,0,4.42,0.0192332999999962,5.213,0.0010216000000013,0.0182116999999949,0
44,TSP-168-4-1-47.csv,0,7.573,0.3377443999999983,8.081,0.0055961999999993,0.332148199999999,1
45,TSP-120-2-0-48.csv,0,5.98,0.1687068000000025,6.546,0.0033518000000043,0.1653549999999982,1
46,TSP-138-4-1-49.csv,0,5.841,0.0891623999999993,6.44,0.0037882000000024,0.08537419999999689,0
47,TSP-160-2-3-50.csv,0,5.242,0.1039426000000034,5.724,0.0030272999999994,0.100915300000004,1
48,TSP-132-6-0-51.csv,0,5.459,0.2139864999999972,6.153,0.0031879000000003,0.2107985999999969,1
49,TSP-157-9-2-52.csv,1,5.384,0.0506394999999955,5.12,0.0010574000000005,0.049582099999995,1
50,TSP-122-5-0-53.csv,0,5.397,0.1970918999999966,6.364,0.0044167000000001,0.1926751999999965,1
51,TSP-197-3-2-54.csv,1,4.914,0.0454517000000009,4.792,0.0014717000000032,0.0439799999999977,1
52,TSP-94-5-1-55.csv,0,5.922,0.1024956000000045,6.269,0.0015448999999989,0.1009507000000056,1
53,TSP-114-6-3-56.csv,0,4.417,0.0381779000000008,5.106,0.002024200000001,0.036153699999999796,0
54,TSP-128-9-0-57.csv,0,6.732,0.2291945999999995,7.928,0.0032145999999997,0.2259799999999998,1
55,TSP-176-6-3-58.csv,0,5.543,0.1003027999999943,6.315,0.0035693000000023,0.09673349999999199,1
56,TSP-128-3-1-59.csv,0,6.741,0.2469825000000014,7.513,0.0040236000000035,0.2429588999999979,1
57,TSP-164-9-2-60.csv,1,4.731,0.0409012000000004,4.704,0.0013026000000024,0.039598599999998,1
58,TSP-108-9-3-61.csv,0,5.244,0.0407232000000021,6.01,0.0016272000000014,0.0390960000000007,0
59,TSP-173-10-0-62.csv,0,6.36,0.4064052999999958,7.216,0.0050025999999974,0.4014026999999984,1
60,TSP-155-9-3-63.csv,0,6.071,0.1294164999999978,6.206,0.0037348000000037,0.1256816999999941,1
61,TSP-137-5-2-64.csv,0,5.895,0.024027199999999,5.981,0.0008912999999992,0.0231358999999998,0
62,TSP-112-1-1-65.csv,0,4.777,0.082081500000001,5.347,0.0024766999999954,0.0796048000000056,0
63,TSP-73-8-1-66.csv,0,5.74,0.0385869000000056,6.243,0.0015499000000005,0.0370370000000051,0
64,TSP-54-2-2-67.csv,0,6.547,0.0070765999999977,6.852,0.0002574000000024,0.006819199999995301,0
65,TSP-27-6-0-68.csv,0,3.475,0.0027914000000066,3.798,0.0001145000000022,0.0026769000000044,0
66,TSP-56-9-2-69.csv,0,3.881,0.0114773000000028,4.262,0.0003837000000004,0.0110936000000024,0
67,TSP-195-7-1-70.csv,0,6.006,0.1502813000000031,6.966,0.0066302000000035,0.1436510999999996,1
68,TSP-128-4-0-71.csv,0,6.111,0.1895974999999978,7.288,0.0026562999999981,0.1869411999999997,1
69,TSP-88-2-1-72.csv,0,4.211,0.0660240999999999,4.443,0.0015659999999968,0.0644581000000031,0
70,TSP-94-6-2-73.csv,1,5.245,0.0268845000000013,5.102,0.0011621000000019,0.0257223999999994,1
71,TSP-163-10-1-74.csv,0,6.869,0.1091633999999999,7.887,0.005980700000002,0.10318269999999789,1
72,TSP-124-5-1-75.csv,0,5.089,0.0740002999999944,5.868,0.0025124000000005,0.0714878999999939,0
73,TSP-44-2-1-76.csv,0,4.613,0.0118942000000004,5.636,0.0006403000000005,0.0112538999999999,0
74,TSP-131-7-2-77.csv,1,4.34,0.030773400000001,4.204,0.001022000000006,0.029751399999994998,1
75,TSP-199-9-3-78.csv,0,5.484,0.0969346999999984,6.699,0.0043979000000007,0.0925367999999977,1
76,TSP-110-3-3-79.csv,0,5.018,0.0366509999999991,5.191,0.0016863999999969,0.0349646000000022,0
77,TSP-114-3-2-81.csv,1,4.678,0.0073148000000031,4.638,0.000230700000003,0.0070841000000001,1
78,TSP-193-2-2-82.csv,0,5.13,0.0375276999999982,5.155,0.0012900999999985,0.0362375999999997,0
79,TSP-59-4-1-83.csv,0,3.629,0.0338648999999975,3.636,0.0009224000000003,0.032942499999997196,0
80,TSP-72-9-0-85.csv,0,5.549,0.0418493000000026,6.841,0.0007568999999989,0.0410924000000037,0
81,TSP-44-1-3-86.csv,0,3.644,0.0054727999999997,3.973,0.0002495999999965,0.0052232000000032,0
82,TSP-200-5-3-87.csv,0,5.782,0.1561030999999957,6.388,0.0050026000000045,0.1511004999999912,1
83,TSP-176-9-2-88.csv,1,4.442,0.0273013000000048,4.396,0.0009131999999993,0.0263881000000055,1
84,TSP-113-4-3-89.csv,0,5.072,0.0342777999999981,5.472,0.0015272999999993,0.0327504999999988,0
85,TSP-84-3-2-90.csv,0,3.534,0.006278199999997,3.762,0.0001988000000068,0.0060793999999902,0
86,TSP-93-5-3-91.csv,0,3.882,0.0249726999999992,4.9,0.0011233000000032,0.023849399999996,0
87,TSP-163-4-3-92.csv,0,4.982,0.0703913999999983,5.369,0.0030266999999994,0.0673646999999989,0
88,TSP-55-1-0-93.csv,0,6.215,0.0320105999999995,6.847,0.000435699999997,0.0315749000000025,0
89,TSP-127-8-0-94.csv,0,5.409,0.1104583999999988,5.924,0.0023230999999981,0.10813530000000071,1
90,TSP-163-6-3-95.csv,0,5.762,0.0746303999999966,6.197,0.0033389999999968,0.0712913999999998,0
91,TSP-200-9-1-96.csv,0,7.915,0.3731349999999978,8.339,0.005919200000001,0.36721579999999676,1
92,TSP-175-3-1-97.csv,0,6.114,0.1852771999999944,6.347,0.0056942000000006,0.1795829999999938,1
93,TSP-175-2-0-98.csv,0,5.801,0.2530764999999988,6.757,0.0043661999999997,0.2487102999999991,1
94,TSP-130-10-3-99.csv,0,5.193,0.0440798999999998,5.343,0.0017991000000066,0.0422807999999932,0
95,TSP-142-4-0-100.csv,0,6.122,0.2032049999999969,6.748,0.0035965999999945,0.19960840000000238,1
96,TSP-148-2-0-102.csv,0,7.587,0.2032323999999974,8.284,0.0034572999999937,0.1997751000000037,1
97,TSP-126-4-0-103.csv,0,5.901,0.2243639999999942,6.41,0.0024086999999965,0.22195529999999772,1
98,TSP-34-8-0-104.csv,0,4.186,0.005365999999995,4.45,0.0001713000000052,0.0051946999999898,0
99,TSP-46-9-1-105.csv,0,4.796,0.0276473999999993,5.127,0.0007568999999989,0.0268905000000004,0
100,TSP-183-8-2-106.csv,0,5.255,0.0456028999999986,5.637,0.001474899999998,0.0441280000000006,0
101,TSP-119-8-1-107.csv,0,6.889,0.0775067000000007,7.078,0.0025915000000011,0.0749151999999996,0
102,TSP-96-4-3-108.csv,0,4.808,0.028445099999999,6.825,0.0015271999999981,0.026917900000000897,0
103,TSP-148-5-0-109.csv,0,5.681,0.2967106999999984,6.735,0.0033267000000023,0.2933839999999961,1
104,TSP-138-7-2-110.csv,0,5.246,0.0302728999999999,5.418,0.0011445000000023,0.0291283999999976,0
105,TSP-64-9-3-111.csv,0,3.852,0.0087626999999983,4.201,0.0003870999999975,0.0083756000000008,0
106,TSP-104-4-3-112.csv,0,4.229,0.021305599999998,4.609,0.0009450000000015,0.0203605999999965,0
107,TSP-168-10-0-113.csv,0,7.123,0.410376399999997,8.477,0.0040125000000017,0.4063638999999953,1
108,TSP-47-1-3-114.csv,0,4.186,0.0045360000000016,4.209,0.0002187999999989,0.0043172000000027,0
109,TSP-146-10-3-115.csv,0,5.099,0.0444049999999975,5.458,0.002094999999997,0.0423100000000005,0
110,TSP-59-1-1-116.csv,0,4.717,0.0262363000000078,5.035,0.0006409000000076,0.0255954000000002,0
111,TSP-155-5-3-117.csv,0,5.985,0.1037903,6.297,0.0031326999999947,0.1006576000000053,1
112,TSP-196-4-0-118.csv,0,6.428,0.6982750000000095,8.065,0.0061290999999954,0.6921459000000141,1
113,TSP-130-1-3-119.csv,0,4.956,0.0482412000000067,5.788,0.0024172000000106,0.045823999999996104,0
114,TSP-65-10-0-120.csv,0,5.512,0.030895000000001,6.164,0.0006233999999949,0.030271600000006102,0
115,TSP-101-8-2-121.csv,0,4.497,0.0138424000000014,4.603,0.000535599999992,0.0133068000000094,0
116,TSP-144-10-2-122.csv,0,5.811,0.0272769999999979,6.328,0.0009244000000023,0.0263525999999956,0
117,TSP-198-7-0-123.csv,0,6.289,0.7053863000000007,7.024,0.0055737999999934,0.6998125000000073,1
118,TSP-83-9-0-124.csv,0,4.95,0.0489251999999993,5.285,0.0013332999999988,0.0475919000000005,0
119,TSP-27-3-0-126.csv,0,3.724,0.0031311000000044,4.639,0.0002137999999973,0.0029173000000071,0
120,TSP-75-7-0-127.csv,0,5.264,0.0359672000000017,5.63,0.0009363000000064,0.0350308999999953,0
121,TSP-167-6-1-128.csv,0,6.317,0.2162701000000026,6.676,0.0052753999999879,0.2109947000000147,1
122,TSP-72-7-1-129.csv,0,4.705,0.0881457000000125,5.002,0.0013316000000003,0.0868141000000122,0
123,TSP-137-7-1-130.csv,0,5.504,0.1580113000000125,5.765,0.0038938999999942,0.1541174000000183,1
124,TSP-39-3-1-131.csv,0,4.019,0.0261277000000035,4.649,0.0006251000000077,0.025502599999995802,0
125,TSP-172-2-2-132.csv,0,4.405,0.0428809000000001,4.772,0.0016671999999999,0.0412137000000002,0
126,TSP-188-2-3-133.csv,0,5.569,0.0744987000000065,5.738,0.003837500000003,0.07066120000000349,0
127,TSP-172-5-3-134.csv,0,5.817,0.0587234999999992,6.557,0.0031819000000012,0.055541599999998,0
128,TSP-131-2-0-135.csv,0,5.245,0.2385376999999948,5.817,0.0026186999999993,0.2359189999999955,1
129,TSP-185-5-0-136.csv,0,7.12,0.4845852000000121,8.551,0.0053079999999994,0.47927720000001267,1
130,TSP-83-6-0-137.csv,0,5.846,0.0497110999999961,6.412,0.0013086999999956,0.048402400000000505,0
131,TSP-148-9-1-138.csv,0,6.247,0.1177677999999957,7.024,0.0038821000000126,0.1138856999999831,1
132,TSP-148-8-1-139.csv,0,5.656,0.2041737999999924,6.333,0.0037663000000094,0.200407499999983,1
133,TSP-112-4-0-140.csv,0,5.981,0.1145592999999962,6.563,0.0025378000000131,0.1120214999999831,1
134,TSP-80-10-0-141.csv,0,5.79,0.0855403999999993,6.634,0.0011398000000042,0.0844005999999951,0
135,TSP-88-5-1-142.csv,0,5.066,0.0812793999999996,5.457,0.0015268000000077,0.0797525999999919,0
136,TSP-74-10-0-143.csv,0,4.92,0.0340471999999891,5.137,0.0008525000000076,0.0331946999999815,0
137,TSP-150-4-0-144.csv,0,6.968,0.267577799999998,8.458,0.0034459999999967,0.2641318000000013,1
138,TSP-195-1-0-145.csv,0,10.844,0.5875831999999974,13.003,0.0060250000000081,0.5815581999999894,1
139,TSP-169-6-2-146.csv,0,4.311,0.0186877000000009,4.584,0.000520999999992,0.0181667000000089,0
140,TSP-21-6-2-147.csv,0,8.324,0.006261099999989,8.4,0.0002034000000037,0.006057699999985299,0
141,TSP-164-1-2-148.csv,1,4.842,0.0202077999999943,4.672,0.0005424000000004,0.0196653999999939,1
142,TSP-95-6-1-149.csv,0,5.067,0.0776386999999942,5.347,0.0015494999999958,0.0760891999999984,0
143,TSP-81-9-2-150.csv,0,3.909,0.0042214000000058,4.16,0.0002199999999987,0.0040014000000071,0
144,TSP-59-9-1-151.csv,0,4.095,0.0254280999999991,4.771,0.000592300000008,0.0248357999999911,0
145,TSP-155-9-2-152.csv,0,4.401,0.0350176999999973,4.565,0.0011975000000035,0.0338201999999938,0
146,TSP-98-10-0-153.csv,0,5.509,0.0732885999999979,5.829,0.0013500999999962,0.0719385000000017,0
147,TSP-152-1-0-154.csv,0,9.202,0.2823721999999975,10.12,0.0039297999999945,0.27844240000000303,1
148,TSP-142-2-2-155.csv,1,5.845,0.0336925000000007,5.63,0.0011224999999939,0.0325700000000068,1
149,TSP-147-6-0-156.csv,0,5.777,0.3134253999999998,6.767,0.0031849999999877,0.3102404000000121,1
150,TSP-76-4-1-157.csv,0,4.072,0.0373182000000014,4.296,0.0014185999999938,0.035899600000007595,0
151,TSP-59-6-0-158.csv,0,5.041,0.022532599999991,5.985,0.0004674999999991,0.0220650999999919,0
152,TSP-148-4-2-159.csv,1,4.573,0.0582765999999992,4.55,0.0018447000000065,0.0564318999999927,1
153,TSP-63-8-1-160.csv,0,5.54,0.0117106999999947,5.753,0.0005793999999923,0.0111313000000024,0
154,TSP-56-7-3-161.csv,0,3.824,0.010584399999999,4.3,0.0004989000000108,0.0100854999999882,0
155,TSP-131-6-2-162.csv,1,4.656,0.0434281999999939,4.59,0.001371000000006,0.0420571999999879,1
156,TSP-51-6-0-163.csv,0,4.057,0.0167843000000118,4.381,0.0003304999999897,0.0164538000000221,0
157,TSP-175-7-3-164.csv,0,5.094,0.1258088000000015,6.174,0.004128499999993,0.1216803000000085,1
158,TSP-198-2-0-165.csv,0,7.234,0.4881930000000096,8.456,0.0057243999999911,0.4824686000000185,1
159,TSP-184-2-0-166.csv,0,7.146,0.4999427999999994,8.529,0.0047828000000009,0.4951599999999985,1
160,TSP-46-10-3-167.csv,0,3.339,0.0047773000000006,3.725,0.0004332000000033,0.0043440999999973,0
161,TSP-119-10-3-168.csv,0,4.969,0.0346282000000002,5.583,0.0017058000000105,0.0329223999999897,0
162,TSP-137-2-2-169.csv,1,4.024,0.0141850999999917,3.947,0.000409100000013,0.0137759999999787,1
163,TSP-149-5-3-170.csv,0,5.248,0.0986287000000061,5.607,0.0027678000000008,0.0958609000000053,1
164,TSP-151-9-3-171.csv,1,5.485,0.0709426000000092,5.375,0.0032331999999968,0.0677094000000124,1
165,TSP-68-9-0-172.csv,0,5.62,0.0172625999999951,6.106,0.0005691000000069,0.0166934999999882,0
166,TSP-60-10-1-173.csv,0,4.929,0.0411808000000064,5.061,0.000633300000004,0.0405475000000024,0
167,TSP-179-7-3-174.csv,0,5.808,0.0823177999999984,6.344,0.0034141000000005,0.0789036999999979,0
168,TSP-101-8-2-175.csv,1,3.994,0.0029145000000028,3.976,9.9399999996308e-05,0.002815100000006492,1
169,TSP-168-1-0-177.csv,0,9.131,0.3523373000000021,9.73,0.0045025000000009,0.34783480000000117,1
170,TSP-32-3-1-178.csv,0,3.908,0.0130077999999969,4.445,0.000571899999997,0.012435899999999899,0
171,TSP-45-3-1-179.csv,0,7.158,0.033789200000001,7.885,0.0006775000000089,0.0331116999999921,0
172,TSP-124-3-2-180.csv,0,4.822,0.0491611000000062,4.952,0.0017210999999974,0.0474400000000088,0
173,TSP-69-10-3-181.csv,1,3.673,0.0104989000000017,3.629,0.0005148999999988,0.0099840000000029,1
174,TSP-40-4-3-182.csv,0,3.278,0.0064823999999958,3.301,0.0003168000000073,0.006165599999988501,0
175,TSP-99-5-3-183.csv,0,4.568,0.0210433999999963,4.687,0.0010813999999896,0.019962000000006697,0
176,TSP-125-2-0-184.csv,0,5.752,0.1622471999999959,6.727,0.0041463000000021,0.1581008999999938,1
177,TSP-196-7-2-185.csv,1,5.214,0.0301352999999977,5.072,0.0010754999999988,0.0290597999999989,1
178,TSP-53-9-1-186.csv,0,4.747,0.0119486999999907,5.555,0.000580499999998,0.0113681999999927,0
179,TSP-120-9-0-187.csv,0,6.277,0.129442300000008,6.877,0.0022638000000085,0.1271784999999995,1
180,TSP-33-10-1-188.csv,0,6.545,0.0633229000000028,7.75,0.0006962000000072,0.06262669999999561,0
181,TSP-63-4-2-189.csv,0,3.649,0.0034971000000041,3.81,0.0001174000000077,0.0033796999999964,0
182,TSP-129-1-3-190.csv,0,5.525,0.0398470000000088,5.922,0.0019857999999999,0.0378612000000089,0
183,TSP-78-4-3-191.csv,0,3.884,0.0084118000000046,4.152,0.0003636,0.008048200000004599,0
184,TSP-87-6-2-192.csv,1,4.993,0.038496099999989,4.834,0.0013426000000009,0.0371534999999881,1
185,TSP-99-9-0-194.csv,0,5.853,0.0933476000000013,6.791,0.0015314000000046,0.0918161999999967,0
186,TSP-143-1-1-195.csv,0,5.73,0.1334777000000002,5.781,0.0041827999999952,0.129294900000005,1
187,TSP-36-4-0-196.csv,0,4.042,0.0086678999999918,4.081,0.0002037000000001,0.0084641999999917,0
188,TSP-142-2-1-197.csv,0,5.79,0.0705578000000031,6.646,0.0036063000000012,0.0669515000000019,0
189,TSP-108-1-0-198.csv,0,8.21,0.0997358999999988,9.264,0.0019181999999915,0.0978177000000073,1
190,TSP-143-9-0-199.csv,0,6.349,0.2346088000000037,6.967,0.002927900000003,0.2316809000000007,1
191,TSP-146-4-1-200.csv,0,6.983,0.3325470999999993,7.397,0.0039450999999957,0.3286020000000036,1
192,TSP-91-1-2-201.csv,0,5.301,0.0353124999999892,5.686,0.001099300000007,0.0342131999999822,0
193,TSP-72-4-2-202.csv,0,3.418,0.006314599999996,3.545,0.0002429999999975,0.006071599999998499,0
194,TSP-116-6-1-203.csv,0,5.962,0.1107774999999975,7.076,0.0026239999999972,0.1081535000000003,1
195,TSP-29-1-3-204.csv,0,3.624,0.0028937999999953,3.715,0.0001753000000093,0.002718499999986,0
196,TSP-41-5-1-205.csv,0,4.045,0.0122894000000002,4.627,0.0007434999999986,0.0115459000000016,0
197,TSP-79-8-0-206.csv,0,5.294,0.0470880000000022,5.996,0.0008708000000012,0.046217200000001,0
198,TSP-64-7-2-207.csv,0,5.272,0.0140521000000006,5.734,0.0005465999999927,0.0135055000000079,0
199,TSP-57-7-0-208.csv,0,4.534,0.0337141999999914,4.794,0.0004769000000095,0.0332372999999819,0
200,TSP-175-5-3-209.csv,0,5.885,0.1012024999999994,6.811,0.0039917999999943,0.0972107000000051,1
201,TSP-65-5-1-210.csv,0,5.657,0.0746494999999924,6.858,0.0015432999999944,0.073106199999998,0
202,TSP-67-2-0-212.csv,0,3.997,0.0318761999999992,4.084,0.0005926999999985,0.0312835000000007,0
203,TSP-62-8-3-213.csv,0,4.02,0.0129091999999957,4.236,0.0005114000000077,0.012397799999988,0
204,TSP-20-6-2-214.csv,0,7.944,0.0097980000000035,8.4,0.0002120999999988,0.0095859000000047,0
205,TSP-40-7-2-215.csv,1,4.593,0.0068988999999959,4.299,0.0002543000000088,0.0066445999999871,1
206,TSP-111-9-1-216.csv,0,6.051,0.1716473999999976,6.787,0.0026855999999924,0.16896180000000519,1
207,TSP-83-6-1-217.csv,1,4.665,0.0573969000000005,4.612,0.0012947000000025,0.056102199999998,1
208,TSP-127-5-1-218.csv,0,5.461,0.1127320000000082,5.803,0.0026688000000092,0.110063199999999,1
209,TSP-25-4-3-219.csv,0,3.709,0.0032408999999944,3.943,0.0001432000000107,0.0030976999999836998,0
210,TSP-122-4-0-220.csv,0,6.689,0.1105287000000032,7.792,0.002227899999994,0.1083008000000092,1
211,TSP-117-9-1-221.csv,0,5.6,0.2051187999999939,5.672,0.0026709999999923,0.20244780000000162,1
212,TSP-107-3-3-222.csv,1,5.038,0.0340629000000092,4.805,0.0017678999999901,0.0322950000000191,1
213,TSP-127-9-3-223.csv,0,4.63,0.0454616999999899,5.199,0.0023953000000034,0.043066399999986495,0
214,TSP-145-10-1-224.csv,0,5.362,0.1131934000000001,5.705,0.0042253999999957,0.1089680000000044,1
215,TSP-53-4-3-225.csv,0,3.478,0.0074798000000129,3.585,0.000347099999999,0.0071327000000139,0
216,TSP-67-2-0-226.csv,0,5.938,0.0385993000000013,6.914,0.0008040999999963,0.037795200000005004,0
217,TSP-87-6-3-227.csv,1,4.248,0.0155454000000077,3.715,0.0008148999999946,0.0147305000000131,1
218,TSP-91-9-2-228.csv,0,3.705,0.0034308999999979,3.899,0.0001117999999991,0.0033190999999987997,0
219,TSP-170-4-1-229.csv,0,7.155,0.430275899999998,8.398,0.0055660000000017,0.4247098999999963,1
220,TSP-27-9-0-230.csv,1,4.029,0.0031889999999918,3.949,0.0001258000000063,0.0030631999999854997,1
221,TSP-144-2-1-231.csv,0,5.48,0.071836900000008,6.029,0.0039695999999906,0.06786730000001741,0
222,TSP-27-4-1-232.csv,0,4.853,0.0035091000000022,4.929,0.0001765000000091,0.0033325999999931,0
223,TSP-38-9-2-233.csv,0,8.263,0.0070340000000044,8.366,0.0002096999999992,0.0068243000000052,0
224,TSP-111-4-3-234.csv,1,5.124,0.0339574999999996,5.053,0.0017130000000094,0.0322444999999902,1
225,TSP-161-7-1-235.csv,0,8.077,0.551088699999994,8.364,0.0056726999999909,0.5454160000000031,1
226,TSP-23-8-3-236.csv,1,3.15,0.0031921000000068,3.113,0.000144800000001,0.0030473000000058,1
227,TSP-90-2-1-237.csv,0,4.375,0.0294229000000001,4.68,0.0015743000000014,0.0278485999999987,0
228,TSP-146-1-3-238.csv,0,5.225,0.0872987999999992,5.927,0.0021616999999878,0.0851371000000114,0
229,TSP-106-1-3-239.csv,0,4.823,0.032798200000002,5.734,0.0014330999999998,0.0313651000000022,0
230,TSP-180-9-0-240.csv,0,7.107,0.5345061999999956,8.381,0.0055095000000022,0.5289966999999934,1
231,TSP-62-4-0-241.csv,0,4.531,0.0272838000000064,5.171,0.0006402000000065,0.026643599999999903,0
232,TSP-130-9-1-242.csv,0,5.593,0.2651814999999971,5.862,0.0041880999999932,0.2609934000000039,1
233,TSP-75-7-2-243.csv,0,4.294,0.0145699999999919,4.36,0.0005225999999964,0.0140473999999955,0
234,TSP-98-2-3-244.csv,0,4.337,0.0268312000000037,4.882,0.0015195000000005,0.025311700000003202,0
235,TSP-145-6-1-245.csv,0,6.586,0.2300223000000016,7.093,0.004001400000007,0.22602089999999458,1
236,TSP-147-3-2-246.csv,0,4.652,0.0081531000000012,4.876,0.000227499999994,0.0079256000000072,0
237,TSP-48-9-1-247.csv,0,5.609,0.0217832000000015,6.034,0.0006843000000031,0.0210988999999984,0
238,TSP-96-5-0-248.csv,0,4.947,0.0589972000000074,6.055,0.0014917999999966,0.0575054000000108,0
239,TSP-192-8-1-249.csv,0,7.057,0.3051916000000005,7.455,0.0060215000000027,0.29917009999999783,1
240,TSP-29-6-2-250.csv,1,7.781,0.0029281999999994,7.414,0.0001193000000085,0.0028088999999909,1
241,TSP-86-9-2-251.csv,0,4.014,0.0169501000000025,4.121,0.0004740000000111,0.0164760999999914,0
242,TSP-157-2-0-252.csv,0,6.2,0.2773626999999976,7.671,0.0036848999999961,0.27367780000000147,1
243,TSP-157-10-0-253.csv,0,6.551,0.2097303999999979,7.1,0.003403899999995,0.2063265000000029,1
244,TSP-162-8-0-254.csv,0,5.743,0.2540883000000065,6.717,0.0040191000000078,0.25006919999999866,1
245,TSP-128-2-0-255.csv,0,8.599,0.252884999999992,10.169,0.002635099999992,0.25024989999999997,1
246,TSP-111-7-3-256.csv,0,4.853,0.0342391000000077,5.436,0.0013852000000014,0.0328539000000063,0
247,TSP-76-5-1-257.csv,0,4.618,0.0792116000000078,4.643,0.0014363000000088,0.077775299999999,0
248,TSP-51-10-1-258.csv,0,4.936,0.0171418000000045,5.132,0.0005862999999948,0.016555500000009698,0
